x0000,y0000
18000000.,0.2663837277
18075000.,0.2910087659
18150000.,0.2876989095
18225000.,0.2849502252
18300000.,0.2802169383
18375000.,0.2783003073
18450000.,0.273582488
18525000.,0.2728407155
18600000.,0.2671137817
18675000.,0.263598654
18750000.,0.2635209992
18825000.,0.2630065913
18900000.,0.2574768458
18975000.,0.2589051479
19050000.,0.2538999640
19125000.,0.2553742297
19200000.,0.2516204749
19275000.,0.2564941291
19350000.,0.2527876796
19425000.,0.2548476147
19500000.,0.2555231236
19575000.,0.2580472198
19650000.,0.2556759088
19725000.,0.2592131246
19800000.,0.2592008837
19875000.,0.2645374834
19950000.,0.2651626472
20025000.,0.2695929203
20100000.,0.2688516628
20175000.,0.2736324149
20250000.,0.2785605258
20325000.,0.2815780228
20400000.,0.2844665685
20475000.,0.2885540789
20550000.,0.2937657776
20625000.,0.2964185677
20700000.,0.3075899388
20775000.,0.3027671531
20850000.,0.3144728016
20925000.,0.3088620500
21000000.,0.3253155913
21075000.,0.3213289054
21150000.,0.3339129920
21225000.,0.3257733103
21300000.,0.3394264565
21375000.,0.3383177797
21450000.,0.3437047685
21525000.,0.3407212648
21600000.,0.3407988296
21675000.,0.3514988795
21750000.,0.3518995904
21825000.,0.3439412531
21900000.,0.360774068
21975000.,0.3482987407
22050000.,0.3553982037
22125000.,0.3584766711
22200000.,0.3474294985
22275000.,0.3542827047
22350000.,0.3501918913
22425000.,0.3528816955
22500000.,0.3464985588
22575000.,0.3427312465
22650000.,0.3423945547
22725000.,0.3408790953
22800000.,0.3388558025
22875000.,0.3358519062
22950000.,0.3299374392
23025000.,0.3308448713
23100000.,0.3254457133
23175000.,0.3235359224
23250000.,0.3165067566
23325000.,0.3166808906
23400000.,0.3109429952
23475000.,0.3075256231
23550000.,0.3031072327
23625000.,0.2990570317
23700000.,0.2937516774
23775000.,0.2906794017
23850000.,0.2877317687
23925000.,0.28352958
24000000.,0.2808379598
24075000.,0.2766439379
24150000.,0.2737171487
24225000.,0.2718706695
24300000.,0.2643243253
24375000.,0.2661365278
24450000.,0.2636590422
24525000.,0.2589736923
24600000.,0.2616774749
24675000.,0.2580989881
24750000.,0.2553321473
24825000.,0.255429002
24900000.,0.2548559496
24975000.,0.25421273
25050000.,0.255471652
25125000.,0.2571439667
25200000.,0.2601659728
25275000.,0.2587000673
25350000.,0.2594382269
25425000.,0.2623343203
25500000.,0.2668004017
25575000.,0.2695621944
25650000.,0.2740874439
25725000.,0.2738450809
25800000.,0.2775174539
25875000.,0.2816151356
25950000.,0.2860425854
26025000.,0.2864872561
26100000.,0.2939263303
26175000.,0.2950014485
26250000.,0.3019414543
26325000.,0.3042307399
26400000.,0.308895295
26475000.,0.3120713084
26550000.,0.3173802558
26625000.,0.3204342902
26700000.,0.3216504906
26775000.,0.3243093274
26850000.,0.3290023588
26925000.,0.3325612366
27000000.,0.3353728933
27075000.,0.3388632092
27150000.,0.3421532766
27225000.,0.3434393180
27300000.,0.3445608348
27375000.,0.3493097593
27450000.,0.3486471716
27525000.,0.3478036554
27600000.,0.3489146672
27675000.,0.3505922457
27750000.,0.3493525073
27825000.,0.3513627041
27900000.,0.3479635988
27975000.,0.3485500896
28050000.,0.3459536741
28125000.,0.3462788431
28200000.,0.3438513237
28275000.,0.3450822477
28350000.,0.345606688
28425000.,0.3333272986
28500000.,0.3347708462
28575000.,0.3333459654
28650000.,0.3303259376
28725000.,0.3338417991
28800000.,0.3215538423
28875000.,0.3197998757
28950000.,0.3190511546
29025000.,0.3185687217
29100000.,0.3092792183
29175000.,0.3116777580
29250000.,0.2999689591
29325000.,0.3003048875
29400000.,0.2919042780
29475000.,0.2885131326
29550000.,0.2880754950
29625000.,0.2792379674
29700000.,0.2812503863
29775000.,0.2760051730
29850000.,0.273765807
29925000.,0.2686317346
30000000.,0.2730938171
30075000.,0.2662669054
30150000.,0.2642093017
30225000.,0.2590304503
30300000.,0.2640184875
30375000.,0.2610207732
30450000.,0.2601258102
30525000.,0.2581202161
30600000.,0.2585316402
30675000.,0.2576128746
30750000.,0.2576517007
30825000.,0.2584752639
30900000.,0.2619696532
30975000.,0.2602959217
31050000.,0.2632330221
31125000.,0.2651013813
31200000.,0.2641606653
31275000.,0.2771894364
31350000.,0.2696861962
31425000.,0.2719860842
31500000.,0.2791660316
31575000.,0.2825489333
31650000.,0.2831568015
31725000.,0.291919198
31800000.,0.2944177996
31875000.,0.2999622481
31950000.,0.3022394397
32025000.,0.3070688712
32100000.,0.3070573639
32175000.,0.3116067812
32250000.,0.3163981855
32325000.,0.3191811908
32400000.,0.3220456529
32475000.,0.3252819519
32550000.,0.327598123
32625000.,0.3343806215
32700000.,0.333959055
32775000.,0.3376129007
32850000.,0.3412707800
32925000.,0.3426733488
33000000.,0.3427907425
18000000.,0.3442496976
18075000.,0.2914826055
18150000.,0.2877710602
18225000.,0.2821717148
18300000.,0.2776454554
18375000.,0.2763637897
18450000.,0.275262695
18525000.,0.2738345704
18600000.,0.268811036
18675000.,0.2673868812
18750000.,0.2630806824
18825000.,0.2615480065
18900000.,0.2568140725
18975000.,0.2577793122
19050000.,0.2511573064
19125000.,0.259730588
19200000.,0.2553185466
19275000.,0.2542485524
19350000.,0.2537874105
19425000.,0.2565859648
19500000.,0.2547213949
19575000.,0.2555208950
19650000.,0.2604420779
19725000.,0.2584910253
19800000.,0.2629809996
19875000.,0.2647285029
19950000.,0.2683718255
20025000.,0.2735324188
20100000.,0.2724166899
20175000.,0.2743796804
20250000.,0.2779881236
20325000.,0.2808501571
20400000.,0.2916858739
20475000.,0.2913094797
20550000.,0.2957539756
20625000.,0.2994427316
20700000.,0.3057611545
20775000.,0.3099492689
20850000.,0.3117598307
20925000.,0.3172207494
21000000.,0.3203396605
21075000.,0.3246467582
21150000.,0.3267172559
21225000.,0.3291794633
21300000.,0.3359310632
21375000.,0.3334159305
21450000.,0.3375033553
21525000.,0.3396838376
21600000.,0.3426843285
21675000.,0.3475569595
21750000.,0.3476094769
21825000.,0.3462158854
21900000.,0.3499093385
21975000.,0.3523821579
22050000.,0.3520953778
22125000.,0.3516905347
22200000.,0.35095822
22275000.,0.3533604596
22350000.,0.3517499689
22425000.,0.3481131146
22500000.,0.3460526345
22575000.,0.3470812209
22650000.,0.3409747882
22725000.,0.3415778847
22800000.,0.3362800998
22875000.,0.3309742132
22950000.,0.3367277991
23025000.,0.3332232871
23100000.,0.3300036537
23175000.,0.3220050527
23250000.,0.3174648384
23325000.,0.3170488889
23400000.,0.310501779
23475000.,0.3064696792
23550000.,0.3034384657
23625000.,0.2997298607
23700000.,0.2936860607
23775000.,0.2909783456
23850000.,0.2879961285
23925000.,0.2822916764
24000000.,0.2782803097
24075000.,0.2751295085
24150000.,0.2758851031
24225000.,0.2711176491
24300000.,0.2659743601
24375000.,0.2686081711
24450000.,0.2629773283
24525000.,0.2617660082
24600000.,0.2580159679
24675000.,0.260710977
24750000.,0.2576176265
24825000.,0.2530386044
24900000.,0.2524899944
24975000.,0.2568841068
25050000.,0.2550186508
25125000.,0.2581556586
25200000.,0.2551448165
25275000.,0.2582740633
25350000.,0.2602391707
25425000.,0.2613870514
25500000.,0.265688073
25575000.,0.2694518061
25650000.,0.2692445704
25725000.,0.2723972907
25800000.,0.2728303057
25875000.,0.2815116311
25950000.,0.2804628233
26025000.,0.2887253927
26100000.,0.2890383941
26175000.,0.2933677649
26250000.,0.2969948248
26325000.,0.3013921754
26400000.,0.3045824456
26475000.,0.3099781491
26550000.,0.3139328014
26625000.,0.3175581947
26700000.,0.3192170141
26775000.,0.3263140659
26850000.,0.3287453233
26925000.,0.3295709491
27000000.,0.3370344334
27075000.,0.3374275627
27150000.,0.3419071947
27225000.,0.3426264583
27300000.,0.3449962156
27375000.,0.3423875311
27450000.,0.3468627873
27525000.,0.3469863119
27600000.,0.3507130804
27675000.,0.3444383983
27750000.,0.3505468192
27825000.,0.3489002711
27900000.,0.3507294073
27975000.,0.3487822333
28050000.,0.3515019548
28125000.,0.3466763381
28200000.,0.3498844705
28275000.,0.34749591
28350000.,0.3450599452
28425000.,0.3401914533
28500000.,0.3413056266
28575000.,0.3370199456
28650000.,0.3364297847
28725000.,0.3302078048
28800000.,0.3278602894
28875000.,0.3215824422
28950000.,0.3201777856
29025000.,0.3154019112
29100000.,0.3082216586
29175000.,0.3066169359
29250000.,0.3002407571
29325000.,0.3019959566
29400000.,0.2955312503
29475000.,0.2893079224
29550000.,0.287615339
29625000.,0.2857190173
29700000.,0.2778656405
29775000.,0.27463526
29850000.,0.2748051508
29925000.,0.2701554610
30000000.,0.2687669360
30075000.,0.2673170358
30150000.,0.2589094311
30225000.,0.2651575841
30300000.,0.2642943522
30375000.,0.2592397882
30450000.,0.2567073116
30525000.,0.2601268577
30600000.,0.2603417011
30675000.,0.258283655
30750000.,0.2602079362
30825000.,0.2617852004
30900000.,0.2625254173
30975000.,0.2600352543
31050000.,0.2652778799
31125000.,0.2654587441
31200000.,0.2668451008
31275000.,0.2690096083
31350000.,0.2743877109
31425000.,0.272514194
31500000.,0.2791253507
31575000.,0.2796599984
31650000.,0.2844477141
31725000.,0.2875958458
31800000.,0.2928108272
31875000.,0.2965677489
31950000.,0.2986402751
32025000.,0.3056064225
32100000.,0.3029011499
32175000.,0.3111988456
32250000.,0.3124043619
32325000.,0.3181307656
32400000.,0.3212436285
32475000.,0.3253175020
32550000.,0.3280873168
32625000.,0.3343672114
32700000.,0.3339600101
32775000.,0.3395389573
32850000.,0.3388113432
32925000.,0.3426804192
33000000.,0.3444098193
18000000.,0.3456966913
18075000.,0.2937992291
18150000.,0.2888954325
18225000.,0.2839206168
18300000.,0.2807078942
18375000.,0.2769741496
18450000.,0.2725372791
18525000.,0.2678447042
18600000.,0.2657930036
18675000.,0.2646396415
18750000.,0.2637088088
18825000.,0.2624492856
18900000.,0.2581429479
18975000.,0.2563723018
19050000.,0.2546404685
19125000.,0.2545357653
19200000.,0.2533937539
19275000.,0.2570510893
19350000.,0.2540315302
19425000.,0.2557538363
19500000.,0.2543581290
19575000.,0.2584479888
19650000.,0.2588428179
19725000.,0.2611653192
19800000.,0.2637299344
19875000.,0.2667232118
19950000.,0.2677194801
20025000.,0.2689115339
20100000.,0.2702877203
20175000.,0.2732068657
20250000.,0.2803100096
20325000.,0.2779619146
20400000.,0.2894620569
20475000.,0.2867545741
20550000.,0.2954302223
20625000.,0.2967883955
20700000.,0.3092614950
20775000.,0.3046950778
20850000.,0.3070644482
20925000.,0.3099740861
21000000.,0.3155156256
21075000.,0.3226260536
21150000.,0.3275381593
21225000.,0.3308775083
21300000.,0.3315894489
21375000.,0.3326144906
21450000.,0.3357777127
21525000.,0.3383306348
21600000.,0.3436665224
21675000.,0.3427940819
21750000.,0.3462415824
21825000.,0.3468333450
21900000.,0.3454628366
21975000.,0.3461525367
22050000.,0.3479062356
22125000.,0.350220443
22200000.,0.3465571956
22275000.,0.3519647687
22350000.,0.3499441424
22425000.,0.3509541503
22500000.,0.3467659846
22575000.,0.3471511723
22650000.,0.3413907426
22725000.,0.3414494059
22800000.,0.3310097681
22875000.,0.3401747914
22950000.,0.3317222387
23025000.,0.3263850401
23100000.,0.3277109202
23175000.,0.3278228716
23250000.,0.3185575483
23325000.,0.3140482829
23400000.,0.3132291305
23475000.,0.3082313377
23550000.,0.3035926348
23625000.,0.3021796816
23700000.,0.2954664313
23775000.,0.2915972498
23850000.,0.2861693842
23925000.,0.2854370841
24000000.,0.2841274893
24075000.,0.2758361470
24150000.,0.2737454703
24225000.,0.267600255
24300000.,0.2662729104
24375000.,0.2637946626
24450000.,0.2622845570
24525000.,0.2599368161
24600000.,0.2606531124
24675000.,0.2556619220
24750000.,0.2579564018
24825000.,0.2568028334
24900000.,0.2569315479
24975000.,0.2574874936
25050000.,0.2567413005
25125000.,0.2563790829
25200000.,0.2588410008
25275000.,0.256347537
